#EXPORTTYPE:       ,DATA ALL                          
1094.07001,338.24038, 7.184901e-003,0.30001,60.00000,8.414785e-006
1095.07001,338.03978, 7.197270e-003,0.29998,60.00000,8.419256e-006
1096.07001,337.83908, 7.209885e-003,0.30001,60.00000,8.423983e-006
1097.07001,337.63860, 7.222263e-003,0.30000,60.00000,8.428448e-006
1098.07001,337.43773, 7.234142e-003,0.30000,60.00000,8.432395e-006
1099.07001,337.23608, 7.246388e-003,0.30002,60.00000,8.436610e-006
1100.07001,337.03360, 7.258154e-003,0.29998,60.00000,8.440330e-006
1101.07001,336.83015, 7.270231e-003,0.29999,60.00000,8.444441e-006
1102.07001,336.62644, 7.282492e-003,0.30002,60.00000,8.448715e-006
1103.07001,336.42280, 7.294718e-003,0.29998,60.00000,8.452972e-006
1104.07001,336.21939, 7.307324e-003,0.30000,60.00000,8.457607e-006
1105.07001,336.01759, 7.320070e-003,0.30001,60.00000,8.462430e-006
1106.07001,335.81810, 7.332769e-003,0.30002,60.00000,8.467123e-006
1107.07001,335.61930, 7.345368e-003,0.29999,60.00000,8.471663e-006
1108.07001,335.41920, 7.357138e-003,0.29997,60.00000,8.475400e-006
1109.07001,335.21622, 7.369001e-003,0.30001,60.00000,8.479127e-006
1110.07001,335.01164, 7.381253e-003,0.29997,60.00000,8.483362e-006
1111.07001,334.80838, 7.393450e-003,0.30000,60.00000,8.487490e-006
1112.07001,334.60611, 7.405559e-003,0.29999,60.00000,8.491499e-006
1113.07001,334.40402, 7.417804e-003,0.30000,60.00000,8.495656e-006
1114.07001,334.20277, 7.430906e-003,0.30000,60.00000,8.500735e-006
1115.07001,334.00306, 7.444007e-003,0.29998,60.00000,8.505838e-006
1116.07001,333.80333, 7.456788e-003,0.29997,60.00000,8.510510e-006
1117.07001,333.60260, 7.469923e-003,0.30000,60.00000,8.515634e-006
1118.07001,333.40113, 7.482853e-003,0.30000,60.00000,8.520475e-006
1119.07001,333.19866, 7.495734e-003,0.30000,60.00000,8.525260e-006
1120.07001,332.99562, 7.508567e-003,0.29998,60.00000,8.530075e-006
1121.07001,332.79343, 7.521554e-003,0.30000,60.00000,8.534973e-006
1122.07001,332.59335, 7.534770e-003,0.29998,60.00000,8.540084e-006
1123.07001,332.39483, 7.547912e-003,0.29998,60.00000,8.545103e-006
1124.07001,332.19683, 7.560855e-003,0.30000,60.00000,8.549906e-006
1125.07001,331.99847, 7.573666e-003,0.29999,60.00000,8.554520e-006
1126.07001,331.79971, 7.586670e-003,0.30001,60.00000,8.559408e-006
1127.07001,331.60052, 7.599339e-003,0.29999,60.00000,8.563884e-006
1128.07001,331.40033, 7.612150e-003,0.30001,60.00000,8.568544e-006
1129.07001,331.19846, 7.625078e-003,0.29999,60.00000,8.573259e-006
1130.07001,330.99527, 7.638085e-003,0.29999,60.00000,8.578097e-006
1131.07001,330.79149, 7.650980e-003,0.29999,60.00000,8.582800e-006
1132.07001,330.58851, 7.663814e-003,0.29996,60.00000,8.587401e-006
1133.07001,330.38655, 7.676682e-003,0.29996,60.00000,8.592023e-006
1134.07001,330.18410, 7.689213e-003,0.29999,60.00000,8.596267e-006
1135.07001,329.98129, 7.702311e-003,0.29999,60.00000,8.601160e-006
1136.07001,329.77777, 7.715167e-003,0.30001,60.00000,8.605745e-006
1137.07001,329.57290, 7.728082e-003,0.29999,60.00000,8.610417e-006
1138.07001,329.36819, 7.741020e-003,0.30002,60.00000,8.615065e-006
1139.07001,329.16521, 7.753644e-003,0.29999,60.00000,8.619395e-006
1140.07001,328.96373, 7.766531e-003,0.29997,60.00000,8.623996e-006
1141.07001,328.76450, 7.779365e-003,0.29998,60.00000,8.628511e-006
1142.07001,328.56830, 7.792401e-003,0.29998,60.00000,8.633244e-006
1143.07001,328.37507, 7.805330e-003,0.30000,60.00000,8.637876e-006
1144.07001,328.18425, 7.818587e-003,0.30000,60.00000,8.642743e-006
1145.07001,327.99423, 7.831575e-003,0.30000,60.00000,8.647389e-006
1146.07001,327.80241, 7.844144e-003,0.30000,60.00000,8.651569e-006
1147.07001,327.60711, 7.856905e-003,0.29998,60.00000,8.655958e-006
1148.07001,327.40915, 7.869572e-003,0.30000,60.00000,8.660238e-006
1149.07001,327.21029, 7.882357e-003,0.30001,60.00000,8.664665e-006
1150.07001,327.01115, 7.895371e-003,0.29998,60.00000,8.669254e-006
1151.07001,326.81159, 7.908364e-003,0.30000,60.00000,8.673862e-006
1152.07001,326.61104, 7.920882e-003,0.30000,60.00000,8.677895e-006
1153.07001,326.40901, 7.933395e-003,0.29999,60.00000,8.682030e-006
1154.07001,326.20468, 7.946004e-003,0.30001,60.00000,8.686159e-006
1155.07001,325.99812, 7.958477e-003,0.29998,60.00000,8.690175e-006
1156.07001,325.78969, 7.971083e-003,0.29999,60.00000,8.694296e-006
1157.07001,325.58049, 7.983768e-003,0.29999,60.00000,8.698551e-006
1158.07001,325.37202, 7.997069e-003,0.29999,60.00000,8.703427e-006
1159.07001,325.16613, 8.010686e-003,0.29999,60.00000,8.708590e-006
1160.07001,324.96348, 8.024037e-003,0.30000,60.00000,8.713472e-006
1161.07001,324.76207, 8.037274e-003,0.30000,60.00000,8.718224e-006
1162.07001,324.55995, 8.050770e-003,0.30001,60.00000,8.723207e-006
1163.07001,324.35449, 8.063756e-003,0.30001,60.00000,8.727673e-006
1164.07001,324.14317, 8.077211e-003,0.30001,60.00000,8.732647e-006
1165.07001,323.92884, 8.090536e-003,0.30000,60.00000,8.737479e-006
1166.07001,323.71622, 8.103751e-003,0.29998,60.00000,8.742175e-006
1167.07001,323.50745, 8.116094e-003,0.29998,60.00000,8.745924e-006
1168.07001,323.30097, 8.128125e-003,0.30000,60.00000,8.749291e-006
1169.07001,323.09339, 8.140357e-003,0.29999,60.00000,8.752966e-006
1170.07001,322.88453, 8.152912e-003,0.29998,60.00000,8.756953e-006
1171.07001,322.67733, 8.166283e-003,0.30001,60.00000,8.761771e-006
1172.07001,322.47366, 8.179932e-003,0.30001,60.00000,8.766845e-006
1173.07001,322.27113, 8.193929e-003,0.30001,60.00000,8.772217e-006
1174.07001,322.06631, 8.207601e-003,0.30002,60.00000,8.777329e-006
1175.07001,321.85921, 8.221010e-003,0.30000,60.00000,8.782132e-006
1176.07001,321.65223, 8.234170e-003,0.30001,60.00000,8.786693e-006
1177.07001,321.44714, 8.247959e-003,0.29999,60.00000,8.791857e-006
1178.07001,321.24505, 8.261851e-003,0.29999,60.00000,8.797151e-006
1179.07001,321.04619, 8.275609e-003,0.30000,60.00000,8.802248e-006
1180.07001,320.84993, 8.289686e-003,0.30002,60.00000,8.807682e-006
1181.07001,320.65500, 8.303446e-003,0.29997,60.00000,8.812734e-006
1182.07001,320.45944, 8.317048e-003,0.29998,60.00000,8.817655e-006
1183.07001,320.26074, 8.330270e-003,0.30000,60.00000,8.822139e-006
1184.07001,320.05590, 8.342748e-003,0.29999,60.00000,8.825883e-006
1185.07001,319.84246, 8.355143e-003,0.29997,60.00000,8.829550e-006
1186.07001,319.61977, 8.367688e-003,0.30000,60.00000,8.833375e-006
1187.07001,319.39218, 8.380499e-003,0.30002,60.00000,8.837561e-006
1188.07001,319.16910, 8.394258e-003,0.30000,60.00000,8.842608e-006
1189.07001,318.95691, 8.408643e-003,0.30002,60.00000,8.848295e-006
1190.07001,318.75703, 8.423336e-003,0.30001,60.00000,8.854264e-006
1191.07001,318.56891, 8.439241e-003,0.29998,60.00000,8.861483e-006
1192.07001,318.39195, 8.454923e-003,0.30000,60.00000,8.868411e-006
1193.07001,318.22502, 8.470928e-003,0.29999,60.00000,8.875675e-006
1194.07001,318.06599, 8.486729e-003,0.30000,60.00000,8.882648e-006
1195.07001,317.91249, 8.501892e-003,0.30001,60.00000,8.889033e-006
1196.07001,317.76102, 8.516511e-003,0.29999,60.00000,8.894763e-006
1197.07001,317.60698, 8.530482e-003,0.30000,60.00000,8.899785e-006
1198.07001,317.44488, 8.543715e-003,0.29998,60.00000,8.904087e-006
1199.07001,317.26903, 8.556229e-003,0.29999,60.00000,8.907753e-006
1200.07001,317.07270, 8.568296e-003,0.29999,60.00000,8.910947e-006
1201.07001,316.84654, 8.579986e-003,0.30000,60.00000,8.913744e-006
1202.07001,316.57902, 8.590369e-003,0.29999,60.00000,8.915344e-006
1203.07001,316.27619, 8.600941e-003,0.29998,60.00000,8.917147e-006
1204.07001,315.98677, 8.614308e-003,0.29999,60.00000,8.921737e-006
1205.07001,315.73976, 8.628633e-003,0.29997,60.00000,8.927175e-006
1206.07001,315.52142, 8.642998e-003,0.30000,60.00000,8.932577e-006
1207.07001,315.32037, 8.657727e-003,0.30003,60.00000,8.938434e-006
1208.07001,315.13562, 8.673497e-003,0.30000,60.00000,8.945285e-006
1209.07001,314.96613, 8.690012e-003,0.29997,60.00000,8.952879e-006
1210.07001,314.80898, 8.705800e-003,0.29999,60.00000,8.959724e-006
1211.07001,314.66057, 8.721604e-003,0.30002,60.00000,8.966443e-006
1212.07001,314.51714, 8.737080e-003,0.29997,60.00000,8.972884e-006
1213.07001,314.37407, 8.751466e-003,0.29999,60.00000,8.978177e-006
1214.07001,314.22617, 8.764781e-003,0.29999,60.00000,8.982374e-006
1215.07001,314.06827, 8.777859e-003,0.29997,60.00000,8.986451e-006
1216.07001,313.89530, 8.790791e-003,0.30001,60.00000,8.990363e-006
1217.07001,313.70202, 8.803076e-003,0.29995,60.00000,8.993655e-006
1218.07001,313.47894, 8.814671e-003,0.30000,60.00000,8.996247e-006
1219.07001,313.20871, 8.825225e-003,0.30001,60.00000,8.997821e-006
1220.07001,312.86936, 8.834934e-003,0.29998,60.00000,8.998657e-006
1221.07001,312.52283, 8.848543e-003,0.30000,60.00000,9.003478e-006
1222.07001,312.24917, 8.862728e-003,0.29999,60.00000,9.008460e-006
1223.07001,312.00957, 8.877052e-003,0.29999,60.00000,9.013713e-006
1224.07001,311.79118, 8.892260e-003,0.29998,60.00000,9.019909e-006
1225.07001,311.59573, 8.908472e-003,0.30002,60.00000,9.027047e-006
1226.07001,311.42151, 8.925630e-003,0.29999,60.00000,9.035036e-006
1227.07001,311.26392, 8.943293e-003,0.29999,60.00000,9.043489e-006
1228.07001,311.11836, 8.960421e-003,0.30001,60.00000,9.051449e-006
1229.07001,310.98065, 8.977691e-003,0.29997,60.00000,9.059395e-006
1230.07001,310.84699, 8.993901e-003,0.30000,60.00000,9.066311e-006
1231.07001,310.71284, 9.009506e-003,0.29998,60.00000,9.072543e-006
1232.07001,310.57368, 9.024099e-003,0.29999,60.00000,9.077880e-006
1233.07001,310.42514, 9.038259e-003,0.29998,60.00000,9.082871e-006
1234.07001,310.26424, 9.052228e-003,0.29999,60.00000,9.087663e-006
1235.07001,310.08777, 9.065589e-003,0.29999,60.00000,9.091826e-006
1236.07001,309.88987, 9.078330e-003,0.29995,60.00000,9.095400e-006
1237.07001,309.65788, 9.089434e-003,0.30000,60.00000,9.097319e-006
1238.07001,309.35676, 9.098287e-003,0.30000,60.00000,9.097064e-006
1239.07001,308.92033, 9.107059e-003,0.30000,60.00000,9.097089e-006
1240.07001,308.56707, 9.123074e-003,0.29999,60.00000,9.104006e-006
1241.07001,308.32824, 9.139173e-003,0.29998,60.00000,9.110737e-006
1242.07001,308.13122, 9.155001e-003,0.29998,60.00000,9.117195e-006
1243.07001,307.95659, 9.170559e-003,0.30001,60.00000,9.123391e-006
1244.07001,307.79624, 9.187078e-003,0.29996,60.00000,9.130527e-006
1245.07001,307.64669, 9.203961e-003,0.30001,60.00000,9.138055e-006
1246.07001,307.50537, 9.220065e-003,0.30001,60.00000,9.144710e-006
1247.07001,307.36903, 9.235838e-003,0.29997,60.00000,9.151001e-006
1248.07001,307.23362, 9.250542e-003,0.29998,60.00000,9.156227e-006
1249.07001,307.09507, 9.264717e-003,0.29999,60.00000,9.160975e-006
1250.07001,306.94975, 9.278394e-003,0.29999,60.00000,9.165286e-006
1251.07001,306.79602, 9.292489e-003,0.29999,60.00000,9.170092e-006
1252.07001,306.63450, 9.306728e-003,0.29999,60.00000,9.174980e-006
1253.07001,306.46537, 9.320446e-003,0.30001,60.00000,9.179302e-006
1254.07001,306.28654, 9.333980e-003,0.30000,60.00000,9.183513e-006
1255.07001,306.09394, 9.346479e-003,0.30000,60.00000,9.186623e-006
1256.07001,305.87624, 9.357433e-003,0.29998,60.00000,9.188269e-006
1257.07001,305.60486, 9.366311e-003,0.30001,60.00000,9.187921e-006
1258.07001,305.18759, 9.372168e-003,0.29999,60.00000,9.184931e-006
1259.07001,304.72528, 9.386086e-003,0.30000,60.00000,9.189896e-006
1260.07001,304.46104, 9.403405e-003,0.30000,60.00000,9.197553e-006
1261.07001,304.26130, 9.421254e-003,0.30000,60.00000,9.205768e-006
1262.07001,304.09076, 9.438830e-003,0.29999,60.00000,9.213691e-006
1263.07001,303.93707, 9.456075e-003,0.30000,60.00000,9.221284e-006
1264.07001,303.79366, 9.473530e-003,0.29997,60.00000,9.229053e-006
1265.07001,303.65634, 9.489792e-003,0.30000,60.00000,9.235600e-006
1266.07001,303.52220, 9.505597e-003,0.30002,60.00000,9.241799e-006
1267.07001,303.38761, 9.521052e-003,0.29999,60.00000,9.247549e-006
1268.07001,303.24920, 9.535253e-003,0.30000,60.00000,9.252118e-006
1269.07001,303.10309, 9.549571e-003,0.30003,60.00000,9.256890e-006
1270.07001,302.94682, 9.563806e-003,0.29998,60.00000,9.261640e-006
1271.07001,302.77967, 9.577821e-003,0.29998,60.00000,9.266203e-006
1272.07001,302.60237, 9.591714e-003,0.30001,60.00000,9.270535e-006
1273.07001,302.41407, 9.605680e-003,0.29999,60.00000,9.274924e-006
1274.07001,302.21019, 9.619104e-003,0.30002,60.00000,9.278823e-006
1275.07001,301.98320, 9.632270e-003,0.29999,60.00000,9.282475e-006
1276.07001,301.71421, 9.643961e-003,0.30000,60.00000,9.284678e-006
1277.07001,301.35456, 9.654929e-003,0.29999,60.00000,9.286323e-006
1278.07001,300.94392, 9.670947e-003,0.30001,60.00000,9.293042e-006
1279.07001,300.66133, 9.689924e-003,0.29998,60.00000,9.302074e-006
1280.07001,300.44464, 9.707932e-003,0.30001,60.00000,9.310133e-006
1281.07001,300.25545, 9.726004e-003,0.29997,60.00000,9.318286e-006
1282.07001,300.08220, 9.743197e-003,0.29998,60.00000,9.325621e-006
1283.07001,299.92001, 9.759997e-003,0.29998,60.00000,9.332579e-006
1284.07001,299.76522, 9.777165e-003,0.30000,60.00000,9.339799e-006
1285.07001,299.61460, 9.793583e-003,0.30000,60.00000,9.346357e-006
1286.07001,299.46552, 9.809526e-003,0.29996,60.00000,9.352442e-006
1287.07001,299.31550, 9.825650e-003,0.29998,60.00000,9.358639e-006
1288.07001,299.16150, 9.841256e-003,0.29999,60.00000,9.364399e-006
1289.07001,299.00042, 9.856475e-003,0.30000,60.00000,9.369814e-006
1290.07001,298.83045, 9.871351e-003,0.29999,60.00000,9.374950e-006
1291.07001,298.65025, 9.886123e-003,0.29999,60.00000,9.379925e-006
1292.07001,298.45676, 9.900113e-003,0.30000,60.00000,9.384150e-006
1293.07001,298.24698, 9.914428e-003,0.29999,60.00000,9.388759e-006
1294.07001,298.02000, 9.928714e-003,0.30000,60.00000,9.393265e-006
1295.07001,297.77183, 9.943050e-003,0.30000,60.00000,9.397887e-006
1296.07001,297.50043, 9.958460e-003,0.29998,60.00000,9.403415e-006
1297.07001,297.22375, 9.975215e-003,0.30000,60.00000,9.410332e-006
1298.07001,296.97575, 9.992326e-003,0.29998,60.00000,9.417459e-006
1299.07001,296.75685, 1.000932e-002,0.29999,60.00000,9.424355e-006
1300.07001,296.55135, 1.002646e-002,0.30000,60.00000,9.431366e-006
1301.07001,296.35224, 1.004328e-002,0.29999,60.00000,9.438142e-006
1302.07001,296.15707, 1.006029e-002,0.29999,60.00000,9.445041e-006
1303.07001,295.96420, 1.007689e-002,0.29999,60.00000,9.451610e-006
1304.07001,295.77257, 1.009340e-002,0.30000,60.00000,9.458017e-006
1305.07001,295.58042, 1.010910e-002,0.29997,60.00000,9.463749e-006
1306.07001,295.38592, 1.012488e-002,0.30001,60.00000,9.469479e-006
1307.07001,295.18969, 1.014103e-002,0.29999,60.00000,9.475590e-006
1308.07001,294.99209, 1.015793e-002,0.29997,60.00000,9.482352e-006
1309.07001,294.79375, 1.017499e-002,0.29996,60.00000,9.489276e-006
1310.07001,294.59555, 1.019212e-002,0.29998,60.00000,9.496200e-006
1311.07001,294.39788, 1.020840e-002,0.30000,60.00000,9.502355e-006
1312.07001,294.20042, 1.022464e-002,0.29999,60.00000,9.508446e-006
1313.07001,294.00308, 1.024096e-002,0.30000,60.00000,9.514649e-006
1314.07001,293.80596, 1.025741e-002,0.30001,60.00000,9.520965e-006
1315.07001,293.60898, 1.027388e-002,0.30000,60.00000,9.527219e-006
1316.07001,293.41115, 1.029026e-002,0.30002,60.00000,9.533389e-006
1317.07001,293.21131, 1.030696e-002,0.29999,60.00000,9.539907e-006
1318.07001,293.00988, 1.032351e-002,0.29998,60.00000,9.546210e-006
1319.07001,292.80739, 1.034005e-002,0.29998,60.00000,9.552486e-006
1320.07001,292.60434, 1.035676e-002,0.30000,60.00000,9.558972e-006
1321.07001,292.40125, 1.037319e-002,0.30000,60.00000,9.565161e-006
1322.07001,292.19789, 1.039046e-002,0.29998,60.00000,9.572065e-006
1323.07001,291.99381, 1.040805e-002,0.29998,60.00000,9.579276e-006
1324.07001,291.78728, 1.042507e-002,0.30002,60.00000,9.585944e-006
1325.07001,291.57814, 1.044253e-002,0.29998,60.00000,9.593014e-006
1326.07001,291.36838, 1.045989e-002,0.30000,60.00000,9.599970e-006
1327.07001,291.15904, 1.047751e-002,0.29998,60.00000,9.607170e-006
1328.07001,290.95024, 1.049486e-002,0.29999,60.00000,9.614091e-006
1329.07001,290.74257, 1.051236e-002,0.30000,60.00000,9.621135e-006
1330.07001,290.53663, 1.052988e-002,0.30000,60.00000,9.628203e-006
1331.07001,290.33102, 1.054732e-002,0.29998,60.00000,9.635139e-006
1332.07001,290.12459, 1.056511e-002,0.29999,60.00000,9.642415e-006
1333.07001,289.91795, 1.058263e-002,0.30000,60.00000,9.649407e-006
1334.07001,289.71037, 1.060001e-002,0.29998,60.00000,9.656276e-006
1335.07001,289.50293, 1.061810e-002,0.29999,60.00000,9.663865e-006
1336.07001,289.29930, 1.063725e-002,0.30001,60.00000,9.672293e-006
1337.07001,289.09838, 1.065633e-002,0.30002,60.00000,9.680560e-006
1338.07001,288.89839, 1.067543e-002,0.30000,60.00000,9.688929e-006
1339.07001,288.69967, 1.069426e-002,0.30002,60.00000,9.697046e-006
1340.07001,288.50162, 1.071286e-002,0.29999,60.00000,9.704874e-006
1341.07001,288.30409, 1.073177e-002,0.29998,60.00000,9.713058e-006
1342.07001,288.10702, 1.075073e-002,0.29999,60.00000,9.721182e-006
1343.07001,287.91030, 1.076956e-002,0.30000,60.00000,9.729238e-006
1344.07001,287.71399, 1.078843e-002,0.30000,60.00000,9.737326e-006
1345.07001,287.51796, 1.080704e-002,0.29997,60.00000,9.745107e-006
1346.07001,287.32181, 1.082534e-002,0.30000,60.00000,9.752641e-006
1347.07001,287.12564, 1.084402e-002,0.29999,60.00000,9.760509e-006
1348.07001,286.92963, 1.086310e-002,0.30000,60.00000,9.768684e-006
1349.07001,286.73239, 1.088270e-002,0.29999,60.00000,9.777320e-006
1350.07001,286.53274, 1.090145e-002,0.30003,60.00000,9.785158e-006
1351.07001,286.32861, 1.092035e-002,0.30001,60.00000,9.793109e-006
1352.07001,286.11700, 1.093873e-002,0.30001,60.00000,9.800666e-006
1353.07001,285.89627, 1.095716e-002,0.30000,60.00000,9.808190e-006
1354.07001,285.66571, 1.097603e-002,0.29997,60.00000,9.816189e-006
1355.07001,285.43282, 1.099605e-002,0.30000,60.00000,9.825136e-006
1356.07001,285.21273, 1.101710e-002,0.29998,60.00000,9.835004e-006
1357.07001,285.00853, 1.103752e-002,0.29997,60.00000,9.844104e-006
1358.07001,284.81042, 1.105722e-002,0.29998,60.00000,9.852682e-006
1359.07001,284.61121, 1.107661e-002,0.30002,60.00000,9.860947e-006
1360.07001,284.40987, 1.109624e-002,0.29999,60.00000,9.869489e-006
1361.07001,284.20609, 1.111669e-002,0.30002,60.00000,9.878717e-006
1362.07001,284.00398, 1.113739e-002,0.30002,60.00000,9.888073e-006
1363.07001,283.80608, 1.115739e-002,0.29999,60.00000,9.896830e-006
1364.07001,283.61010, 1.117730e-002,0.29998,60.00000,9.905534e-006
1365.07001,283.41551, 1.119727e-002,0.30001,60.00000,9.914233e-006
1366.07001,283.22302, 1.121736e-002,0.29998,60.00000,9.923073e-006
1367.07001,283.03224, 1.123703e-002,0.29999,60.00000,9.931455e-006
1368.07001,282.84206, 1.125641e-002,0.30000,60.00000,9.939619e-006
1369.07001,282.65204, 1.127619e-002,0.30000,60.00000,9.948100e-006
1370.07001,282.46293, 1.129687e-002,0.30000,60.00000,9.957353e-006
1371.07001,282.27499, 1.131797e-002,0.29990,60.00000,9.966954e-006
1372.07001,282.08765, 1.133970e-002,0.30001,60.00000,9.977088e-006
1373.07001,281.90013, 1.136191e-002,0.30000,60.00000,9.987553e-006
1374.07001,281.71272, 1.138333e-002,0.30000,60.00000,9.997439e-006
1375.07001,281.52737, 1.140557e-002,0.29997,60.00000,1.000797e-005
1376.07001,281.34542, 1.142718e-002,0.29999,60.00000,1.001790e-005
1377.07001,281.16541, 1.144887e-002,0.30003,60.00000,1.002791e-005
1378.07001,280.98660, 1.147081e-002,0.29997,60.00000,1.003808e-005
1379.07001,280.80909, 1.149220e-002,0.29999,60.00000,1.004781e-005
1380.07001,280.63286, 1.151415e-002,0.29999,60.00000,1.005798e-005
1381.07001,280.45746, 1.153580e-002,0.29999,60.00000,1.006786e-005
1382.07001,280.28269, 1.155853e-002,0.29999,60.00000,1.007869e-005
1383.07001,280.10886, 1.158191e-002,0.30002,60.00000,1.009001e-005
1384.07001,279.93617, 1.160528e-002,0.30000,60.00000,1.010132e-005
1385.07001,279.76512, 1.162780e-002,0.29998,60.00000,1.011189e-005
1386.07001,279.59467, 1.165065e-002,0.29997,60.00000,1.012268e-005
1387.07001,279.42351, 1.167369e-002,0.29999,60.00000,1.013365e-005
1388.07001,279.25216, 1.169670e-002,0.29999,60.00000,1.014464e-005
1389.07001,279.08129, 1.171972e-002,0.30000,60.00000,1.015557e-005
1390.07001,278.91063, 1.174321e-002,0.30001,60.00000,1.016685e-005
1391.07001,278.73973, 1.176712e-002,0.30001,60.00000,1.017842e-005
1392.07001,278.56784, 1.179123e-002,0.29996,60.00000,1.019021e-005
1393.07001,278.39390, 1.181673e-002,0.29999,60.00000,1.020319e-005
1394.07001,278.21810, 1.184260e-002,0.30000,60.00000,1.021640e-005
1395.07001,278.04123, 1.186838e-002,0.29998,60.00000,1.022954e-005
1396.07001,277.86400, 1.189460e-002,0.30000,60.00000,1.024305e-005
1397.07001,277.68676, 1.192143e-002,0.29999,60.00000,1.025704e-005
1398.07001,277.50737, 1.194723e-002,0.30001,60.00000,1.027001e-005
1399.07001,277.32097, 1.197412e-002,0.30000,60.00000,1.028396e-005

